2025-02-27_20-34-24,021%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-34-24
2025-02-27_20-36-05,035%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-36-05
2025-02-27_20-37-13,035%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-37-13
2025-02-27_20-37-49,035%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-37-49
2025-02-27_20-38-06,035%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-38-06
2025-02-27_20-38-12,035%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-38-06
2025-02-27_20-38-18,042%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-38-18
2025-02-27_20-39-24,042%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-39-24
2025-02-27_20-39-38,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-39-38
2025-02-27_20-41-11,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-41-11
2025-02-27_20-43-00,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-43-00
2025-02-27_20-43-23,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-43-23
2025-02-27_20-48-56,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-48-56
2025-02-27_20-49-10,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-49-10
2025-02-27_20-50-09,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-50-09
2025-02-27_20-50-34,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-50-34
2025-02-27_20-51-43,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-51-43
2025-02-27_20-51-46,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-51-43
2025-02-27_20-51-50,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-51-50
2025-02-27_20-52-52,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-52-52
2025-02-27_20-53-19,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-53-19
2025-02-27_20-53-37,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-53-37
2025-02-27_20-56-18,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-56-18
2025-02-27_20-56-35,007%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-56-35
2025-02-27_20-56-53,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-56-53
2025-02-27_20-57-07,007%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-57-07
2025-02-27_20-57-30,021%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-57-30
2025-02-27_20-57-45,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-57-45
2025-02-27_20-59-29,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_20-59-29
2025-02-27_21-00-07,021%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-00-07
2025-02-27_21-00-40,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-00-40
2025-02-27_21-00-59,Execução Livre,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-00-40
2025-02-27_21-05-46,Execução Livre,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-05-46
2025-02-27_21-08-43,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-08-43
2025-02-27_21-09-33,Execução Livre,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-08-43
2025-02-27_21-14-10,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-08-43
2025-02-27_21-15-59,050%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-15-59
2025-02-27_21-16-34,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-16-34
2025-02-27_21-16-59,007%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-16-59
2025-02-27_21-17-11,Execução Livre,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-16-59
2025-02-27_21-20-33,007%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-20-33
2025-02-27_21-20-46,057%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-20-46
2025-02-27_21-21-12,100%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-21-12
2025-02-27_21-21-26,100%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-02-27_21-21-12
2025-03-03_00-40-32,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_00-40-32
2025-03-03_00-41-57,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_00-41-57
2025-03-03_00-52-30,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_00-52-30
2025-03-03_00-53-49,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_00-53-49
2025-03-03_00-54-55,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_00-54-55
2025-03-03_01-02-47,erro_compilação,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_01-02-47
2025-03-03_01-05-32,100%,fn.hpp:2025-02-08_22-46-44;shell.cpp:2025-03-03_01-05-32
