2025-03-02_22-22-28,erro_compilação,draft.cpp:2025-03-02_22-22-28
2025-03-02_22-22-49,erro_compilação,draft.cpp:2025-03-02_22-22-49
2025-03-02_22-22-57,erro_compilação,draft.cpp:2025-03-02_22-22-57
